all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1938_06_24_3314.huff 	 14176 	 20302 	 3533
1938_07_08_3573.huff 	 7038 	 8211 	 1446
1939_09_03_3315.huff 	 5369 	 6699 	 1241
1940_05_26_3316.huff 	 14832 	 21263 	 3871
1940_06_10_3317.huff 	 8187 	 11016 	 1970
1940_07_19_3318.huff 	 14059 	 19715 	 3544
1940_12_29_3319.huff 	 15245 	 22208 	 4041
1941_01_06_3320.huff 	 13566 	 18840 	 3330
1941_01_20_3321.huff 	 6384 	 7368 	 1362
1941_03_15_3322.huff 	 12714 	 16647 	 3031
1941_05_27_3814.huff 	 18084 	 26288 	 4620
1941_09_11_3323.huff 	 11834 	 17146 	 3065
1941_12_08_3324.huff 	 3118 	 3075 	 518
1941_12_09_3325.huff 	 12543 	 16543 	 3023
1941_12_11_3815.huff 	 845 	 817 	 139
1942_02_23_3326.huff 	 16269 	 23646 	 4251
1942_04_28_3327.huff 	 16081 	 21408 	 3868
1942_09_07_3328.huff 	 12144 	 17350 	 3180
1942_10_12_3329.huff 	 14183 	 19085 	 3483
1943_01_07_3816.huff 	 17820 	 25610 	 4625
1943_05_02_3330.huff 	 9954 	 13529 	 2465
1943_07_28_3331.huff 	 14593 	 19271 	 3468
1943_09_08_3332.huff 	 6581 	 7822 	 1466
1943_12_01_3817.huff 	 2208 	 1986 	 351
1943_12_24_3333.huff 	 13469 	 18778 	 3397
1944_01_11_3955.huff 	 13806 	 19341 	 3469
1944_06_05_3334.huff 	 8262 	 9264 	 1665
1944_06_12_3335.huff 	 7888 	 9091 	 1650
1944_07_20_3336.huff 	 8397 	 9844 	 1777
1945_01_20_3337.huff 	 3124 	 2924 	 561
1945_02_11_3819.huff 	 8051 	 12294 	 2019
1945_03_01_3338.huff 	 18701 	 33424 	 6044
1945_04_16_3339.huff 	 8714 	 10593 	 1880
1945_05_08_3340.huff 	 3772 	 3768 	 709
